"","endYear",".estimate","std_error","conf.low","conf.high","region_100",".smooth",".derivative",".lower_ci",".upper_ci","sig"
"1",1921,107.149075056744,5.30228914055614,96.7304769222929,117.567673191196,"alpine","s(endYear):region_100alpine",-0.457723872951475,-0.879712438680818,-0.0357353072221321,"Decreasing"
"2",1921,110.964861777163,2.2980512123743,106.449364519387,115.480359034939,"atlantic","s(endYear):region_100atlantic",-0.368831208740233,-0.443986765470106,-0.29367565201036,"Decreasing"
"3",1921,82.660671220744,3.40012713797585,75.9796779143515,89.3416645271366,"boreal","s(endYear):region_100boreal",0.0230650754788233,-0.0853875416941186,0.131517692651765,"Stable"
"4",1921,127.542015837943,5.07597640222072,117.568105160347,137.51592651554,"continental","s(endYear):region_100continental",-0.827286143463772,-1.19252767943119,-0.462044607496354,"Decreasing"
"5",1921,80.2569013867766,8.87243302356838,62.8232398687062,97.690562904847,"mediterranean","s(endYear):region_100mediterranean",0.74746899538144,0.164994256696398,1.32994373406648,"Increasing"
"6",1922,106.691362945315,5.15594125508956,96.5603273647125,116.822398525918,"alpine","s(endYear):region_100alpine",-0.457689758864706,-0.87965536841295,-0.0357241493164611,"Decreasing"
"7",1922,110.596030857743,2.26992637258065,106.135796788306,115.056264927179,"atlantic","s(endYear):region_100atlantic",-0.368831208681959,-0.443986729552372,-0.293675687811545,"Decreasing"
"8",1922,82.6837362762382,3.359786014079,76.0820102348008,89.2854623176755,"boreal","s(endYear):region_100boreal",0.0230650698148982,-0.0853874654752199,0.131517605105016,"Stable"
"9",1922,126.714743125821,4.94489854790214,116.998390542902,136.43109570874,"continental","s(endYear):region_100continental",-0.827247900844431,-1.19247106586648,-0.462024735822381,"Decreasing"
"10",1922,81.0043642015682,8.66147136462445,63.9852264274978,98.0235019756386,"mediterranean","s(endYear):region_100mediterranean",0.747452258317499,0.165004914720706,1.32989960191429,"Increasing"
"11",1923,106.233729714776,5.01069099960771,96.3880999279116,116.07935950164,"alpine","s(endYear):region_100alpine",-0.457555617042688,-0.879430960460926,-0.0356802736244506,"Decreasing"
"12",1923,110.227199938457,2.24182844359177,105.82217617966,114.632223697255,"atlantic","s(endYear):region_100atlantic",-0.368831208452814,-0.443986588337028,-0.2936758285686,"Decreasing"
"13",1923,82.7068013186357,3.31948869727936,76.1842564645125,89.229346172759,"boreal","s(endYear):region_100boreal",0.0230650475434759,-0.0853871658134994,0.131517260900451,"Stable"
"14",1923,125.88755884086,4.81444153815485,116.427544439875,135.347573241845,"continental","s(endYear):region_100continental",-0.827097524999057,-1.19224845337751,-0.461946596620602,"Decreasing"
"15",1923,81.751788315793,8.45131419682761,65.1455935213128,98.3579831102733,"mediterranean","s(endYear):region_100mediterranean",0.747386445614743,0.165046822265366,1.32972606896412,"Increasing"
"16",1924,105.776305508948,4.8666601956764,96.2136853855256,115.33892563237,"alpine","s(endYear):region_100alpine",-0.457262119611153,-0.878939970113215,-0.035584269109092,"Decreasing"
"17",1924,109.858369019529,2.2137584680092,105.508500645035,114.208237394023,"atlantic","s(endYear):region_100atlantic",-0.368831207951454,-0.443986279466961,-0.293676136435948,"Decreasing"
"18",1924,82.7298663263292,3.27923683973802,76.2864133355072,89.1733193171512,"boreal","s(endYear):region_100boreal",0.0230649988144132,-0.0853865104018921,0.131516508030719,"Stable"
"19",1924,125.060608877061,4.68467778277548,115.85557046548,134.265647288643,"continental","s(endYear):region_100continental",-0.826768508114401,-1.19176138941283,-0.461775626815975,"Decreasing"
"20",1924,82.4991098782486,8.24205395044716,66.3040956804428,98.6941240760544,"mediterranean","s(endYear):region_100mediterranean",0.747242449812907,0.165138506427327,1.32934639319849,"Increasing"
"21",1925,105.319277593486,4.72399099311625,96.036991689537,114.601563497435,"alpine","s(endYear):region_100alpine",-0.456754400026744,-0.878090628411383,-0.0354181716421055,"Decreasing"
"22",1925,109.489538101278,2.18571754633044,105.194768022359,113.784308180197,"atlantic","s(endYear):region_100atlantic",-0.368831207084155,-0.443985745491333,-0.293676668676978,"Decreasing"
"23",1925,82.752931268227,3.23903218465825,76.3884773914303,89.1173851450236,"boreal","s(endYear):region_100boreal",0.0230649145182772,-0.0853853773782561,0.13151520641481,"Stable"
"24",1925,124.234103163222,4.55569383716152,115.282508473686,133.185697852757,"continental","s(endYear):region_100continental",-0.826199343624384,-1.19091883336514,-0.461479853883626,"Decreasing"
"25",1925,83.2462370126001,8.03380216079889,67.4604218700722,99.032052155128,"mediterranean","s(endYear):region_100mediterranean",0.746993352271294,0.165297084316245,1.32868962022634,"Increasing"
"26",1926,104.862885072343,4.58284499905891,95.8579403980761,113.867829746611,"alpine","s(endYear):region_100alpine",-0.455983506643484,-0.876801082931686,-0.0351659303552822,"Decreasing"
"27",1926,109.120707184112,2.15770683825846,104.88097603331,113.360438334913,"atlantic","s(endYear):region_100atlantic",-0.368831205767296,-0.443984935548784,-0.293677475985808,"Decreasing"
"28",1926,82.7759961046309,3.19887656673604,76.4904449875446,89.0615472217171,"boreal","s(endYear):region_100boreal",0.0230647865276785,-0.0853836589217834,0.13151323197714,"Stable"
"29",1926,123.408309739974,4.42758954903526,114.708430311886,132.108189168061,"continental","s(endYear):region_100continental",-0.825335155689124,-1.18963957487253,-0.46103073650572,"Decreasing"
"30",1926,83.9930524095919,7.82668801016447,68.6142009475079,99.371903871676,"mediterranean","s(endYear):region_100mediterranean",0.746615136318015,0.165537797003667,1.32769247563236,"Increasing"
"31",1927,104.407413862435,4.44340246294309,95.6764632515109,113.13836447336,"alpine","s(endYear):region_100alpine",-0.454904837333505,-0.874996789518594,-0.0348128851484157,"Decreasing"
"32",1927,108.75187626852,2.12972756431585,104.567122280142,112.936630256897,"atlantic","s(endYear):region_100atlantic",-0.368831203924686,-0.443983803892922,-0.293678603956449,"Decreasing"
"33",1927,82.7990607880705,3.15877191309594,76.5923122897252,89.0058092864158,"boreal","s(endYear):region_100boreal",0.0230646074373741,-0.0853812581519865,0.131510473026735,"Stable"
"34",1927,122.583549126283,4.30047726380112,114.133435748801,131.033662503765,"continental","s(endYear):region_100continental",-0.824125944371372,-1.18784964300662,-0.460402245736128,"Decreasing"
"35",1927,84.739415792577,7.62085694342776,69.765006847879,99.713824737275,"mediterranean","s(endYear):region_100mediterranean",0.746085919243118,0.165874484829468,1.32629735365677,"Increasing"
"36",1928,103.953191919688,4.30586149810038,95.4924989280168,112.413884911358,"alpine","s(endYear):region_100alpine",-0.453478810363879,-0.87261164564399,-0.0343459750837674,"Decreasing"
"37",1928,108.383045355061,2.10178100778249,104.253204241868,112.512886468255,"atlantic","s(endYear):region_100atlantic",-0.368831201488711,-0.443982310775638,-0.293680092201783,"Decreasing"
"38",1928,82.8221252640957,3.11872024473642,76.6940752724124,88.950175255779,"boreal","s(endYear):region_100boreal",0.0230643706756513,-0.085378091031708,0.131506832383011,"Stable"
"39",1928,121.760188967741,4.17448108385205,113.557648578183,129.962729357299,"continental","s(endYear):region_100continental",-0.82252733770375,-1.18548342695146,-0.459571248456044,"Decreasing"
"40",1928,85.4851662597164,7.41646935218269,70.9123635119652,100.057969007468,"mediterranean","s(endYear):region_100mediterranean",0.745386281444389,0.166319363403359,1.32445319948542,"Increasing"
"41",1929,103.500584709407,4.17043731456219,95.3059900214253,111.695179397389,"alpine","s(endYear):region_100alpine",-0.451669824537531,-0.86958626247439,-0.033753386600673,"Decreasing"
"42",1929,108.014214444362,2.07386851697753,103.939219269765,112.089209618958,"atlantic","s(endYear):region_100atlantic",-0.368831198398556,-0.443980421531149,-0.293681975265963,"Decreasing"
"43",1929,82.8451894720285,3.07872367851174,76.7957297154695,88.8946492285876,"boreal","s(endYear):region_100boreal",0.0230640703316818,-0.0853740844524034,0.131502225115767,"Stable"
"44",1929,120.938638958757,4.04973617587615,112.981212902097,128.896065015416,"continental","s(endYear):region_100continental",-0.820499425984527,-1.18248195805303,-0.458516893916021,"Decreasing"
"45",1929,86.2301245063067,7.21369932133912,72.0557495713488,100.404499441265,"mediterranean","s(endYear):region_100mediterranean",0.744498756251363,0.166883333336847,1.32211417916588,"Increasing"
"46",1930,103.049990913762,4.03736143018103,95.1168802987911,110.983101528733,"alpine","s(endYear):region_100alpine",-0.449447053064156,-0.8658693040444,-0.0330248020839125,"Decreasing"
"47",1930,107.645383537101,2.04599150790915,103.625164582167,111.665602492035,"atlantic","s(endYear):region_100atlantic",-0.368831194601562,-0.443978107568438,-0.293684281634685,"Decreasing"
"48",1930,82.8682533456763,3.03878442968043,76.8972711998878,88.8392354914648,"boreal","s(endYear):region_100boreal",0.0230637012873267,-0.0853691783656745,0.131496580940328,"Stable"
"49",1930,120.11934603055,3.92638811856461,112.404289600617,127.834402460483,"continental","s(endYear):region_100continental",-0.818007651723856,-1.17879423458122,-0.457221068866493,"Decreasing"
"50",1930,86.9740949307776,7.01273343132611,73.1946028079929,100.753587053562,"mediterranean","s(endYear):region_100mediterranean",0.74340821941452,0.167575717982162,1.31924072084688,"Increasing"
"51",1931,102.601838369003,3.90688081793382,94.9251123130981,110.278564424908,"alpine","s(endYear):region_100alpine",-0.446783079443997,-0.861415217189665,-0.0321509416983286,"Decreasing"
"52",1931,107.276552634011,2.01815146731756,103.311037258471,111.242068009551,"atlantic","s(endYear):region_100atlantic",-0.368831190050895,-0.443975345090808,-0.293687035010982,"Decreasing"
"53",1931,82.8913168140058,2.99890481505321,76.9986951022759,88.7839385257358,"boreal","s(endYear):region_100boreal",0.023063258990654,-0.0853633230916666,0.131489841072975,"Stable"
"54",1931,119.302789796688,3.80459228100974,111.827052998767,126.77852659461,"continental","s(endYear):region_100continental",-0.815021280440378,-1.17437496578716,-0.455667595093591,"Decreasing"
"55",1931,87.7168676279737,6.81376960784352,74.328324407674,101.105410848273,"mediterranean","s(endYear):region_100mediterranean",0.742101219842157,0.168404674368059,1.31579776531625,"Increasing"
"56",1932,102.156580224951,3.77925693628332,94.7306254680132,109.58253498189,"alpine","s(endYear):region_100alpine",-0.443654775198362,-0.856185710417923,-0.0311238399788019,"Decreasing"
"57",1932,106.907721735865,1.9903499561391,102.996834232329,110.818609239401,"atlantic","s(endYear):region_100atlantic",-0.368831184707047,-0.443972116130731,-0.293690253283364,"Decreasing"
"58",1932,82.9143798017811,2.95908725677622,77.0999965880633,88.728763015499,"boreal","s(endYear):region_100boreal",0.0230627396016675,-0.0853564815336005,0.131481960736935,"Stable"
"59",1932,118.489478247793,3.68451321942186,111.249687746627,125.729268748958,"continental","s(endYear):region_100continental",-0.811514384615868,-1.16918603531907,-0.453842733912664,"Decreasing"
"60",1932,88.4582202733878,6.61701600971603,75.4562830294991,101.460157517277,"mediterranean","s(endYear):region_100mediterranean",0.74056641023281,0.169376905937944,1.31175591452768,"Increasing"
"61",1933,101.714691319195,3.65476457680336,94.5333546564132,108.896027981976,"alpine","s(endYear):region_100alpine",-0.440041577952436,-0.850146886303149,-0.0299362696017231,"Decreasing"
"62",1933,106.538890843474,1.9625886134223,102.682552283946,110.395229403003,"atlantic","s(endYear):region_100atlantic",-0.368831178534893,-0.443968406866053,-0.293693950203733,"Decreasing"
"63",1933,82.9374422301654,2.91933428678838,77.2011706033443,88.6737138569866,"boreal","s(endYear):region_100boreal",0.023062139706418,-0.0853486256263859,0.131472905039222,"Stable"
"64",1933,117.679943686933,3.56632407649989,110.672385934929,124.687501438937,"continental","s(endYear):region_100continental",-0.807463913389306,-1.16319365203508,-0.451734174743531,"Decreasing"
"65",1933,89.1979199020538,6.42268994373431,76.5778187170526,101.818021087055,"mediterranean","s(endYear):region_100mediterranean",0.738793702267704,0.170498184446846,1.30708922008856,"Increasing"
"66",1934,101.276664758385,3.53369044929542,94.3332296218215,108.220099894949,"alpine","s(endYear):region_100alpine",-0.435927346042904,-0.843272360053243,-0.0285823320325643,"Decreasing"
"67",1934,106.170059957682,1.93486916072912,102.368188031424,109.971931883939,"atlantic","s(endYear):region_100atlantic",-0.368831195044956,-0.44396423790606,-0.293698152183852,"Decreasing"
"68",1934,82.9605040172888,2.87964855199491,77.3022118652799,88.6187961692976,"boreal","s(endYear):region_100boreal",0.0230614580920446,-0.0853397459332635,0.131462662117353,"Stable"
"69",1934,116.87473889719,3.45020596378246,110.095344476243,123.654133318138,"continental","s(endYear):region_100continental",-0.802851791661252,-1.15637146081487,-0.449332122507631,"Decreasing"
"70",1934,89.9357245858312,6.2310167934057,77.6922466806062,102.179202491056,"mediterranean","s(endYear):region_100mediterranean",0.736775209889489,0.171772780190603,1.30177763958837,"Increasing"
"71",1935,100.843008699003,3.41633141013752,94.1301752203303,107.555842177675,"alpine","s(endYear):region_100alpine",-0.431298649616045,-0.835540377211176,-0.0270569220209143,"Decreasing"
"72",1935,105.801229079355,1.90719340705815,102.053737921087,109.548720237623,"atlantic","s(endYear):region_100atlantic",-0.368831163600003,-0.443959521043394,-0.293702806156612,"Decreasing"
"73",1935,82.9835650787824,2.84003282020256,77.40311485097,88.5640153065948,"boreal","s(endYear):region_100boreal",0.0230606881274373,-0.0853298210678989,0.131451197322773,"Stable"
"74",1935,116.074433532824,3.33634730252857,109.518762791269,122.630104274378,"continental","s(endYear):region_100continental",-0.797662904130161,-1.14869757654414,-0.446628231716187,"Decreasing"
"75",1935,90.671385012829,6.04222894626779,78.7988609842899,102.543909041368,"mediterranean","s(endYear):region_100mediterranean",0.73450424402743,0.173203882472035,1.29580460558282,"Increasing"
"76",1936,100.41424331994,3.30299222602942,93.9241127872605,106.904373852619,"alpine","s(endYear):region_100alpine",-0.426144553030468,-0.826933543238051,-0.0253555628228853,"Decreasing"
"77",1936,105.432398209382,1.87956325432959,101.739198216692,109.125598202072,"atlantic","s(endYear):region_100atlantic",-0.368831178333743,-0.443954370410095,-0.293707986257392,"Decreasing"
"78",1936,83.0066253282817,2.80048998686581,77.5038737847002,88.5093768718632,"boreal","s(endYear):region_100boreal",0.023059833865451,-0.0853188765358437,0.131438544266746,"Stable"
"79",1936,115.279610725474,3.22494309311767,108.942840850615,121.616380600333,"continental","s(endYear):region_100continental",-0.791885071907175,-1.14015453531386,-0.443615608500487,"Decreasing"
"80",1936,91.4046459727157,5.85656470184807,79.8969381771787,102.912353768253,"mediterranean","s(endYear):region_100mediterranean",0.731975572915979,0.174793868306819,1.28915727752514,"Increasing"
"81",1937,99.9908979793024,3.19398275485522,93.7149628333524,106.266833125252,"alpine","s(endYear):region_100alpine",-0.420457436592594,-0.817440097977922,-0.0234747752072667,"Decreasing"
"82",1937,105.063567348668,1.85198070347603,101.424564987463,108.702569709873,"atlantic","s(endYear):region_100atlantic",-0.368831145080771,-0.443948678718774,-0.293713611442768,"Decreasing"
"83",1937,83.0296846778978,2.7610230826973,77.6044826234601,88.4548867323355,"boreal","s(endYear):region_100boreal",0.0230588881725086,-0.0853069056550971,0.131424682000114,"Stable"
"84",1937,114.490863896874,3.1161940766909,108.367777634816,120.613950158933,"continental","s(endYear):region_100continental",-0.785509672954637,-1.13073024878613,-0.440289097123143,"Decreasing"
"85",1937,92.1352477516517,5.67426713950764,80.9857409128274,103.284754590476,"mediterranean","s(endYear):region_100mediterranean",0.729185324696426,0.176543742144294,1.28182690724856,"Increasing"
"86",1938,99.5735085478416,3.0896144212773,93.5026493033912,105.644367792292,"alpine","s(endYear):region_100alpine",-0.41423207698497,-0.807052502888434,-0.0214116510815069,"Decreasing"
"87",1938,104.694736498128,1.82444786118694,101.109834094829,108.279638901427,"atlantic","s(endYear):region_100atlantic",-0.368831134446455,-0.443942540862317,-0.293719728030594,"Decreasing"
"88",1938,83.0527430386608,2.72163528220037,77.7049350406201,88.4005510367015,"boreal","s(endYear):region_100boreal",0.023057854582754,-0.0852939482925662,0.131409657458074,"Stable"
"89",1938,113.708793769575,3.01030574597662,107.793770088714,119.623817450436,"continental","s(endYear):region_100continental",-0.778530911971104,-1.12041690250451,-0.436644921437695,"Decreasing"
"90",1938,92.8629274405608,5.4955829223523,82.0645216077665,103.661333273355,"mediterranean","s(endYear):region_100mediterranean",0.72613103681482,0.178453700062106,1.27380837356753,"Increasing"
"91",1939,99.1626149115133,2.99019587112575,93.2871056175618,105.038124205465,"alpine","s(endYear):region_100alpine",-0.407465508372947,-0.795767150349082,-0.0191638663968113,"Decreasing"
"92",1939,104.325905658684,1.79696694735959,100.795001177782,107.856810139587,"atlantic","s(endYear):region_100atlantic",-0.36883114642573,-0.443935970663753,-0.293726322187708,"Decreasing"
"93",1939,83.0758003209339,2.68232991318667,77.8052244076446,88.3463762342231,"boreal","s(endYear):region_100boreal",0.0230567326037728,-0.0852800365625834,0.131393501770129,"Stable"
"94",1939,112.934005567254,2.9074871553458,107.221012659921,118.646998474588,"continental","s(endYear):region_100continental",-0.770945464192637,-1.10921045742394,-0.432680470961336,"Decreasing"
"95",1939,93.5874201604264,5.32076101024771,83.1325261956256,104.042314125227,"mediterranean","s(endYear):region_100mediterranean",0.722811254172435,0.180522962282991,1.26509954606188,"Increasing"
"96",1940,98.7587586357289,2.8960277107162,93.0682826725446,104.449234598913,"alpine","s(endYear):region_100alpine",-0.400157443100356,-0.783585080597992,-0.0167298056027199,"Decreasing"
"97",1940,103.957074831262,1.7695403033144,100.480061636728,107.434088025796,"atlantic","s(endYear):region_100atlantic",-0.368831110403813,-0.443928901186514,-0.293733319621111,"Decreasing"
"98",1940,83.0988564348015,2.64311046734693,77.9053437737093,88.2923690958938,"boreal","s(endYear):region_100boreal",0.0230555177864402,-0.0852651954659708,0.131376231038851,"Stable"
"99",1940,112.167106396297,2.80794947377814,106.649697523707,117.684515268886,"continental","s(endYear):region_100continental",-0.762752947001633,-1.09711135526019,-0.428394538743078,"Decreasing"
"100",1940,94.3084602082566,5.15005125192442,84.188998039507,104.427922377006,"mediterranean","s(endYear):region_100mediterranean",0.719225735527618,0.182749630066417,1.25570184098882,"Increasing"
"101",1941,98.3624807839689,2.80739628023715,92.8461588949522,103.878802672986,"alpine","s(endYear):region_100alpine",-0.392309112243907,-0.770510133049653,-0.0141080914381608,"Decreasing"
"102",1941,103.588244016786,1.74217040083847,100.165010615717,107.011477417854,"atlantic","s(endYear):region_100atlantic",-0.368831096997097,-0.443921438248075,-0.293740755746118,"Decreasing"
"103",1941,83.1219112904316,2.60398061194973,78.0052858430759,88.2385367377874,"boreal","s(endYear):region_100boreal",0.0230542147365161,-0.0852494887607184,0.131357918233751,"Stable"
"104",1941,111.408702800411,2.71190421958514,106.080015606258,116.737389994565,"continental","s(endYear):region_100continental",-0.753954800610255,-1.08412285802161,-0.423786743198903,"Decreasing"
"105",1941,95.025782127317,4.98370282348362,85.2331820704364,104.818382184198,"mediterranean","s(endYear):region_100mediterranean",0.715375184983303,0.185131198421289,1.24561917154532,"Increasing"
"106",1942,97.9743198835392,2.72456647877232,92.6207523053763,103.327887461702,"alpine","s(endYear):region_100alpine",-0.383924204315768,-0.75655045729267,-0.0112979513388665,"Decreasing"
"107",1942,103.219413216174,1.71485985212745,99.8498429829022,106.588983449447,"atlantic","s(endYear):region_100atlantic",-0.368831082673787,-0.443913578132107,-0.293748587215466,"Decreasing"
"108",1942,83.144964798413,2.56494420274932,78.105042950067,88.184886646759,"boreal","s(endYear):region_100boreal",0.0230528225992784,-0.0852329666745837,0.13133861187314,"Stable"
"109",1942,110.659398480201,2.61956111383309,105.512158522103,115.8066384383,"continental","s(endYear):region_100continental",-0.744555139869734,-1.07025233609486,-0.418857943644608,"Decreasing"
"110",1942,95.7391217051721,4.82196247870849,86.2643292234104,105.213914186934,"mediterranean","s(endYear):region_100mediterranean",0.711261378827923,0.18766405707299,1.23485870058286,"Increasing"
"111",1943,97.5948100313812,2.64777375429408,92.3921343632555,102.797485699507,"alpine","s(endYear):region_100alpine",-0.375008033219493,-0.741717186742581,-0.00829887969640425,"Decreasing"
"112",1943,102.850582430341,1.68761142070326,99.5345533090827,106.1666115516,"atlantic","s(endYear):region_100atlantic",-0.368831067442959,-0.443905348165196,-0.293756786720723,"Decreasing"
"113",1943,83.1680168700702,2.52600529819138,78.2046070314677,88.1314267086727,"boreal","s(endYear):region_100boreal",0.0230513422569887,-0.0852156908182319,0.131318375332209,"Stable"
"114",1943,109.919792169737,2.53112549227593,104.946321536047,114.893262803427,"continental","s(endYear):region_100continental",-0.734559921779363,-1.05551004210965,-0.413609801449079,"Decreasing"
"115",1943,96.448216903013,4.66507257597299,87.2817012436999,105.614732562326,"mediterranean","s(endYear):region_100mediterranean",0.706886924170503,0.19034382081351,1.2234300275275,"Increasing"
"116",1944,97.2244791329879,2.57721549232516,92.1604451264225,102.288513139553,"alpine","s(endYear):region_100alpine",-0.365567642462958,-0.726024632319591,-0.00511065260632504,"Decreasing"
"117",1944,102.481751660188,1.66042803339312,99.2191358441659,105.74436747621,"atlantic","s(endYear):region_100atlantic",-0.368831051316647,-0.443896778346015,-0.293765324287279,"Decreasing"
"118",1944,83.1910674177555,2.48716817501391,78.3039695961627,88.0781652393484,"boreal","s(endYear):region_100boreal",0.0230497748790731,-0.0851977286318992,0.131297278390045,"Stable"
"119",1944,109.190475662343,2.44679522546081,104.382707640719,113.998243683967,"continental","s(endYear):region_100continental",-0.723977042261796,-1.0399092704257,-0.408044814097893,"Decreasing"
"120",1944,97.1528087196812,4.51326884788259,88.2845759333613,106.021041506001,"mediterranean","s(endYear):region_100mediterranean",0.702255276699086,0.193165255029263,1.21134529836891,"Increasing"
"121",1945,96.8638472676336,2.5130421723797,91.925908993259,101.801785542008,"alpine","s(endYear):region_100alpine",-0.355611508810799,-0.709489825412564,-0.00173319220903428,"Decreasing"
"122",1945,102.112920906603,1.63331279346412,98.9035844913547,105.322257321851,"atlantic","s(endYear):region_100atlantic",-0.368831046078378,-0.443887915049283,-0.293774177107473,"Decreasing"
"123",1945,83.2141163551209,2.44843734534937,78.403121691804,88.0251110184377,"boreal","s(endYear):region_100boreal",0.0230481226064807,-0.0851791551065571,0.131275400319519,"Stable"
"124",1945,108.472031977985,2.36675711591346,103.821532803213,113.122531152756,"continental","s(endYear):region_100continental",-0.712816013975921,-1.02346589813357,-0.402166129818274,"Decreasing"
